랭킹 카테고리,순위,브랜드명,상품명,링크
전체,1,딜라이트 프로젝트,딜라이트 프로젝트 베이글칩 125g 어워즈 한정 기획 2종 (갈릭/허니),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000192363&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=1
전체,2,마몽드,[로즈마스크 리뉴얼] 마몽드 플로라글로우 로즈 리퀴드 마스크 80ml (+패드 20매 증정),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000200805&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=2
전체,3,메디힐,[6년연속1위] 메디힐 에센셜 마스크팩 1매 6종 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000160659&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=3
전체,4,데이지크,[NEW기획출시] 데이지크 쥬시 듀이 틴트 21종 택 1 (기획/단품),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000184327&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=4
전체,5,에스네이처,[4월 올영픽/후니언 PICK] 에스네이처 아쿠아 스쿠알란 수분크림 60ml 더블 기획 (+카밍패드 2매),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202894&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=5
전체,6,라보에이치,[4월 올영픽]라보에이치 두피강화클리닉 헤어라인앰플 탈모증상완화 더블기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202414&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=6
전체,7,투쿨포스쿨,[4월 올영픽/단독기획] 투쿨포스쿨 프로타주 펜슬 (+아이글리츠 증정),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000120656&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=7
전체,8,롬앤,[4월 올영픽/NEW][2023 어워즈/1위틴트] 롬앤 쥬시 래스팅 틴트,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000125955&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=8
전체,9,리슬립,[73만 유튜버 찐템 PICK]리슬립 슬립 케어 피톤치드 농축 스프레이 휴대용 100ml(오일 3% 캡슐형),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000203041&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=9
전체,10,정샘물,[4월 올영픽/미니쿠션 최초 증정]정샘물 에센셜 스킨 누더 쿠션 기획(본품+리필+미니쿠션+퍼프1P),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000139063&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=10
전체,11,투크,[4월 올영픽/아이프라이머 증정] 투크 워터프루프 슬림 아이라이너 10colors (기획/단품),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185046&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=11
전체,12,코피코,코피코 슈가프리 커피맛캔디 블리스터 32g,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182632&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_전체_상품상세&t_number=12
